# Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
-10.9017,119.52,1.97752e+18,76.9489,72.4548,69.019,71.4772,75.8404,83.5052,104.227,152.53,174.695,76.1148,304.991
-10.7008,119.549,1.8351e+18,87.6017,87.3258,85.5889,90.2482,93.8178,95.0161,96.4999,94.4674,86.833,60.073,306.173
-10.5001,119.579,1.92821e+18,88.4748,87.1981,84.6526,89.9749,95.2054,99.399,106.265,109.658,99.2404,63.1174,306.696
-10.2991,119.609,1.92026e+18,102.853,110.288,111.417,119.723,115.486,96.9814,77.9003,65.0278,63.5464,53.4282,305.733
-10.7874,119.953,1.74864e+18,80.9157,75.964,71.4326,73.4801,76.9476,81.8241,94.0095,111.474,110.109,66.3527,303.535
-10.5844,119.982,1.72421e+18,92.5566,92.6327,89.7285,93.0624,92.8867,86.8788,79.1658,71.1107,68.9166,55.2163,305.843
-10.381,120.013,1.94685e+18,101.355,106.145,106.032,114.549,114.966,103.104,87.9108,74.0536,69.3712,55.1001,306.57
-10.8734,120.369,1.76115e+18,82.5359,78.6596,74.9302,77.5051,81.1487,85.0758,94.3721,105.704,102.514,64.8232,303.598
-10.6671,120.399,1.82793e+18,88.3703,86.5791,83.9276,88.568,92.6854,94.1287,96.6882,95.8797,88.3597,60.7129,304.68
-10.4605,120.429,1.89739e+18,93.6402,92.5113,89.6685,95.5325,99.9887,99.8511,99.249,94.1205,85.2528,59.8157,306.768
-11.1729,120.771,1.77347e+18,81.341,78.5395,76.0096,78.6398,82.4571,86.4426,95.9044,107.125,101.738,63.6875,306.538
-10.9621,120.801,1.81688e+18,88.1346,87.4401,85.917,90.1944,93.6021,93.5491,93.9391,91.4277,84.7094,59.8782,306.44
-10.7515,120.831,1.91367e+18,92.7139,92.812,91.7228,97.8936,102.306,101.249,99.1239,92.8117,84.0172,59.5727,306.945
-10.5406,120.863,2.00197e+18,93.278,91.9209,89.7737,96.4532,102.794,105.545,109.729,108.999,97.2112,62.9851,307.622
-11.2695,121.225,1.83687e+18,87.5007,87.8726,87.4739,91.6224,94.9627,94.6812,95.0304,92.869,86.0213,60.3153,308.458
-11.0533,121.255,1.82989e+18,91.6054,92.7784,92.6431,97.4745,99.4909,94.9505,88.9241,81.1064,75.9822,57.7035,307.399
-10.8372,121.286,1.88293e+18,89.1526,87.3249,85.2065,89.9682,94.7675,96.6191,100.595,101.739,93.427,62.2717,306.99
-10.6209,121.319,1.96499e+18,83.0537,77.0177,72.271,75.1771,80.2762,87.0546,105.932,142.459,151.491,73.7177,305.341
-11.3708,121.707,2.18554e+18,77.9609,73.7302,70.87,73.1286,78.0786,84.9546,106.859,175.328,234.174,85.4298,304.271
-11.1478,121.738,1.8172e+18,87.2225,86.8783,86.3282,90.9599,94.7143,94.0329,93.7449,90.771,84.1575,60.0253,304.981
-10.925,121.77,1.84674e+18,92.0212,91.9093,91.0787,96.3806,99.7331,96.4969,92.0979,84.8129,78.1791,58.334,306.71
-10.7018,121.803,1.90432e+18,87.5737,83.4034,79.8314,83.872,89.2017,93.4114,103.698,116.317,111.264,66.2207,306.765
-11.3604,121.453,1.80687e+18,96.0871,104.849,111.099,116.266,107.858,86.6631,68.1122,57.0977,57.3336,51.5962,306.152
-11.141,121.484,1.83779e+18,80.5734,76.5997,73.5146,75.9418,80.2679,85.5315,99.6414,122.985,122.415,66.4762,306.672
-10.9217,121.516,1.86209e+18,89.9624,88.8738,87.3313,92.1775,96.4043,96.4064,97.0861,94.4952,86.716,60.6034,307.066
-10.7021,121.548,1.94803e+18,93.6844,93.4529,92.8405,100.029,105.473,104.105,101.319,94.1737,84.7179,59.9486,306.374
-11.3152,120.97,1.82946e+18,85.6022,85.5142,84.8745,88.6857,92.3034,93.4846,96.3452,97.2718,90.4372,61.4942,308.574
-11.1019,121,1.81862e+18,87.7531,87.679,86.8393,91.1825,94.4859,93.9696,93.6212,90.3987,83.7358,59.6348,306.602
-10.8887,121.031,1.86571e+18,90.7164,90.462,89.2461,94.3665,98.1674,97.2977,96.1081,91.4351,83.777,59.6016,307.105
-10.6753,121.062,1.97666e+18,94.215,94.4801,93.8518,101.256,106.901,106.128,103.814,96.5183,86.1725,60.1133,306.785
-11.0656,120.541,1.59182e+18,84.6054,83.3312,80.8763,82.4329,82.2682,78.5118,74.4259,69.8927,68.8101,55.334,303.322
-10.8573,120.571,1.84045e+18,89.7913,89.4614,87.9152,92.6548,96.0738,95.5561,94.8623,90.7498,83.5056,59.4502,306.705
-10.6488,120.602,1.92365e+18,93.8786,94.7784,94.0687,100.98,105.163,102.734,98.0685,89.4395,81.4108,58.997,306.063
-11.2362,120.072,1.13265e+18,77.5235,71.4599,63.7638,58.0143,51.5504,44.4101,40.2003,39.959,46.5754,47.1084,304.78
-10.8272,120.132,1.68195e+18,77.9479,70.8613,65.1649,65.9559,68.7137,73.3942,86.6605,112.589,123.128,69.6012,302.952
-10.6224,120.162,1.91394e+18,82.9469,78.0383,73.5835,76.7364,81.5428,88.1966,104.894,132.437,134.177,71.3336,305.038
-10.7981,119.706,1.76654e+18,84.813,83.142,80.6158,84.1528,87.396,89.3489,93.0856,94.5955,88.4382,60.5841,305.293
-10.5961,119.736,1.87448e+18,101.014,108.9,111.503,117.495,110.668,91.6939,73.0754,61.2659,60.968,52.7475,306.607
-10.7685,119.291,1.86637e+18,75.9295,70.8304,66.8476,68.7916,72.5008,79.2267,97.829,139.527,157.446,75.1399,304.9
-10.5683,119.321,1.72735e+18,87.2461,86.7881,84.5051,88.1794,89.7867,88.1155,85.618,80.8058,76.4939,57.2769,305.083
-10.8516,117.689,1.6937e+18,68.7965,63.1646,59.2191,59.3319,60.9599,66.0232,80.1332,122.187,167.889,79.5926,302.05
-10.6506,117.719,1.67283e+18,75.1353,73.4478,71.6219,73.9126,76.2759,80.7056,89.9198,101.732,99.2232,63.1588,302.61
-10.4492,117.75,1.44654e+18,80.6851,82.2627,80.6367,80.4756,75.4194,67.2539,59.1959,54.6766,57.9697,51.6676,302.1
-10.6568,117.464,1.593e+18,71.7195,68.0993,65.0858,66.1174,67.8369,72.5273,83.8563,103.046,106.376,64.1609,302.063
-11.1685,119.845,1.64282e+18,77.172,72.6697,68.8162,69.7521,72.0126,75.6712,85.663,101.509,103.784,65.4479,303.139
-11.8684,120.172,1.72684e+18,65.2601,60.5622,57.8911,57.7278,59.8477,64.434,77.8466,126.009,193.703,80.9775,306.513
-11.4555,120.232,1.82465e+18,75.1509,71.3165,68.4872,69.7914,73.1515,78.8819,94.7658,131.045,148.024,71.8806,304.401
-11.2489,120.263,1.37239e+18,81.9339,79.3607,74.8095,72.4029,68.3951,61.9143,56.0615,52.7324,56.3026,51.4299,304.922
-11.9615,120.606,1.75849e+18,74.9682,74.1591,73.7674,75.3412,78.4785,83.0207,94.3693,112.974,113.926,67.2725,303.572
-11.7506,120.636,1.36449e+18,78.2385,76.984,74.1962,71.7903,68.3075,62.6206,57.2717,54.0297,57.1829,51.6818,304.485
-11.54,120.666,1.75066e+18,81.242,81.0321,80.5407,83.2763,86.1573,87.8503,91.9705,95.5064,90.6503,61.5759,306.859
-11.6264,121.122,1.79231e+18,80.9076,80.7992,80.6373,83.6747,87.2637,89.8762,96.0308,102.194,96.0233,62.5591,306.647
-11.4099,121.154,1.86418e+18,85.3394,86.0331,86.2617,90.6292,94.7225,96.1264,99.1222,99.9893,92.4169,62.0232,307.448
-12.1593,121.544,1.84182e+18,83.257,88.8953,94.1281,99.4922,101.806,97.8775,92.3046,85.1267,78.7308,58.2572,307.092
-11.9362,121.575,1.764e+18,76.5092,75.6508,75.1097,76.8596,80.1931,84.1127,94.2434,110.411,110.632,65.8379,304.89
-11.7133,121.607,1.7493e+18,78.6431,77.3497,76.3301,78.376,81.6792,84.8489,93.2217,104.749,101.944,63.7454,304.6
-11.4901,121.641,1.89154e+18,90.0386,94.0489,97.3638,103.967,106.558,100.826,92.6924,82.6803,75.9231,57.4745,307.407
-12.1489,121.29,1.97094e+18,70.2607,67.7534,66.4777,67.193,70.3912,76.2632,94.8862,153.939,209.63,81.6754,305.043
-11.9294,121.321,1.84629e+18,72.6592,69.7118,67.7489,68.4803,71.6033,77.1539,93.9187,136.47,162.663,73.7825,304.851
-11.7101,121.353,1.80432e+18,78.7896,77.8961,77.2944,79.8068,83.612,87.6143,97.4226,111.459,108.657,65.0007,305.88
-11.4904,121.385,1.88131e+18,90.0963,94.3638,97.478,103.674,105.765,99.7367,91.2535,81.4657,75.5024,57.522,307.429
-12.1037,120.805,1.74039e+18,72.4457,71.0413,70.32,71.2811,74.3108,79.4122,92.9176,118.76,122.801,65.7497,304.729
-11.8903,120.835,1.70888e+18,78.148,78.8402,79.4477,81.7438,84.177,85.5256,89.1998,92.901,89.1223,61.2684,304.187
-11.6771,120.866,1.69783e+18,76.9479,75.0574,73.5404,75.0555,77.918,81.3942,90.3695,102.835,100.287,63.5296,305.014
-11.4636,120.898,1.74187e+18,81.5525,80.9659,80.1877,82.9835,85.9088,87.3818,91.1873,94.2638,89.6299,61.4106,304.974
-12.0626,120.345,1.74214e+18,75.5219,76.2187,77.1125,79.1746,82.096,85.5545,93.5607,104.421,100.712,63.6408,306.95
-11.8542,120.375,1.60043e+18,78.1642,79.5144,80.3492,81.9588,82.3136,80.2378,78.0726,75.4416,73.6156,56.7547,301.414
-11.6459,120.405,1.65155e+18,79.2374,79.0023,78.437,80.2496,81.8901,82.2172,84.0387,85.2918,82.3589,59.3384,304.557
-11.4373,120.436,1.78329e+18,83.5714,84.394,84.5215,88.113,90.9658,91.4782,92.7506,91.9561,85.9076,60.1049,306.288
-11.5862,119.538,1.58692e+18,74.9265,72.4759,70.4134,71.0307,72.548,75.1543,82.0435,91.9078,91.7715,61.8509,302.584
-11.9345,118.72,1.50279e+18,65.5486,60.205,57.1102,56.1785,57.2703,61.1158,72.2698,102.667,128.841,71.6709,302.741
-11.2505,116.45,1.53742e+18,75.5003,79.3778,81.9802,83.8245,81.651,76.9908,70.6177,65.8553,65.6616,53.3325,302.691
-11.9935,118.842,1.60923e+18,72.8937,73.3976,74.1954,75.329,76.6308,78.8808,83.8048,90.2548,88.1424,60.4621,303.317
-12.4789,119.181,1.49106e+18,68.1544,66.5401,65.7372,64.963,65.5259,68.1331,75.7425,89.713,93.6123,62.5698,303.193
-12.567,119.587,1.69835e+18,77.2846,82.7018,87.6288,90.2452,90.3062,87.5608,83.6587,79.7534,76.5124,57.3004,305.877
-12.3637,119.616,1.6745e+18,69.3789,68.9195,69.2977,70.01,72.3307,77.0346,89.0036,111.387,115.223,66.8935,305.52
-12.6571,120.005,1.71318e+18,74.0135,76.5986,79.1536,81.136,83.3239,85.5902,90.7591,97.344,93.6249,62.1535,304.66
-12.4505,120.035,1.31699e+18,75.3315,77.4638,77.0294,72.7838,66.3869,58.0637,50.7089,47.8058,53.4779,50.8382,303.445
-12.7501,120.44,1.79317e+18,70.0634,69.6013,69.6309,70.2306,72.9315,78.3388,93.7257,129.123,143.316,70.6632,304.754
-12.5392,120.47,1.66323e+18,77.5131,82.7191,87.498,90.1643,89.8839,85.5452,79.8946,74.3739,71.832,56.0504,303.543
-12.3285,120.501,1.85482e+18,71.4965,71.2445,71.5925,72.6608,75.7853,81.616,97.2927,133.31,150.08,72.4014,303.778
-12.1175,120.532,1.59532e+18,82.3498,88.4669,92.7486,93.531,88.4146,77.4787,66.0751,58.811,60.1219,52.4979,304.947
-12.8467,120.897,1.7663e+18,75.6308,78.7991,81.7282,84.2521,86.9581,88.9794,94.0659,100.39,95.3365,62.3932,305.17
-12.6304,120.927,1.77829e+18,76.2627,79.7666,83.1952,86.2643,89.1087,90.615,94.3271,98.508,93.5862,62.3825,304.396
-12.4142,120.958,1.81248e+18,77.8347,81.9232,85.9728,89.7286,92.8103,93.7514,96.078,97.8215,91.6693,61.7881,305.933
-12.1977,120.991,1.84594e+18,80.9661,86.5854,92.126,97.5298,100.41,98.4375,95.1258,89.7475,82.6507,59.2184,305.551
-12.9478,121.382,1.67979e+18,74.1372,75.6039,76.6743,77.6053,79.5764,81.6376,87.7997,97.3542,95.5355,62.0053,302.48
-12.7247,121.413,1.73423e+18,76.5035,79.9822,83.2251,86.0205,88.3584,88.5527,90.0862,91.5877,87.1856,60.6278,303.251
-12.5017,121.445,1.78223e+18,76.0955,78.7931,81.4614,84.3232,87.5974,89.8785,95.5131,102.479,97.2994,62.5631,303.696
-12.2785,121.478,1.77348e+18,76.6399,79.2908,82.0038,85.1385,88.3824,90.1792,94.6864,99.406,93.7035,61.7856,303.074
-12.9371,121.127,1.72139e+18,77.2826,81.933,86.0804,88.9783,90.3945,88.6985,86.9599,84.8904,80.7456,58.8169,304.262
-12.7176,121.158,1.78225e+18,73.4381,74.3195,75.2357,76.5893,79.6023,84.001,95.7951,117.024,117.059,65.1139,302.613
-12.4982,121.189,1.82225e+18,79.1646,84.7374,90.3026,95.201,97.9837,96.4207,94.2223,90.5645,84.0549,59.6675,304.955
-12.2785,121.222,1.79687e+18,79.7561,85.4727,91.2493,96.3132,98.5154,95.4797,90.8351,84.6079,78.7968,58.2562,304.284
-12.8931,120.64,1.73405e+18,74.7264,77.5706,80.1454,82.1884,84.5233,86.52,91.5572,98.4936,95.2866,62.8556,304.582
-12.6797,120.67,1.73078e+18,74.1139,76.1351,78.0957,79.9011,82.4386,85.2428,92.146,101.95,99.1882,63.8572,303.79
-12.4664,120.701,1.72476e+18,78.1668,83.2341,88.0415,91.4261,92.438,89.5968,85.7378,81.3137,77.6055,58.0247,304.52
-12.2529,120.733,1.84456e+18,75.2109,77.0696,79.2647,82.117,86.0084,90.7142,101.258,116.662,113.222,66.5368,304.172
-12.851,120.179,1.70255e+18,72.3344,73.6692,74.9763,76.0474,78.24,81.6941,90.3695,104.338,104.171,65.3401,304.085
-12.6425,120.208,1.67525e+18,73.3185,75.091,76.8267,78.1714,80.0697,82.331,88.0371,96.0467,93.8599,62.416,302.647
-12.4342,120.239,1.65844e+18,76.3881,80.5147,84.3129,86.5317,86.9265,84.6605,81.8652,78.9831,76.6386,57.7824,303.731
-12.8137,119.737,1.70402e+18,75.7966,80.636,85.076,87.6865,88.6017,87.571,86.367,85.0092,81.3357,58.7905,304.584
-12.609,119.766,1.75525e+18,76.478,81.2329,85.8274,89.0112,90.8029,90.8909,91.1691,90.7829,85.4711,59.7858,305.536
-12.4044,119.796,1.70049e+18,74.956,78.2038,81.4814,83.8345,85.5932,86.4953,88.5448,90.5473,86.3996,60.1423,304.518
-12.1996,119.827,1.75817e+18,76.8135,80.2043,83.617,86.7384,89.1157,90.3654,92.6768,94.3377,88.7862,60.7124,305.535
-12.778,119.309,1.58728e+18,71.9279,73.8057,75.5596,76.1828,76.8498,77.9749,81.1769,85.8286,84.3625,59.5667,304.248
-12.5761,119.339,1.70122e+18,72.7377,75.0793,77.6174,79.4182,81.5142,84.5049,90.6569,98.955,95.5734,62.4838,304.923
-12.3743,119.369,1.71064e+18,75.0324,78.9167,82.8582,85.4682,87.0371,87.7172,88.8719,89.7487,85.3277,59.7368,304.831
-12.7448,118.892,1.69592e+18,65.9513,64.3058,64.0169,64.0688,66.0278,71.3336,85.7432,122.877,146.898,73.3521,304.8
-12.5447,118.921,1.62261e+18,71.6055,73.4459,75.5257,76.6011,77.7947,79.9634,84.6749,91.245,89.0705,60.6961,302.889
-12.3447,118.951,1.59796e+18,73.8852,77.767,81.5082,83.0455,82.713,80.8656,78.3065,76.2911,74.8285,56.8336,302.437
-12.8387,117.02,1.58687e+18,70.5558,74.8165,79.018,80.3801,80.0162,80.0165,79.8098,80.7164,78.9591,57.4804,302.596
-12.6363,117.051,1.57741e+18,70.4842,74.2671,78.1904,79.4978,79.2305,79.4008,79.402,80.5171,78.8602,57.4995,302.392
-12.9253,117.424,1.64286e+18,68.0776,69.3948,71.3089,72.0077,73.2069,77.4368,86.9022,104.029,106.23,65.1514,303.485
-12.8105,117.851,1.52389e+18,68.1094,68.6264,69.678,69.5893,69.9092,72.3855,78.3993,88.448,89.0894,60.5282,303.515
-13.0949,118.216,1.93734e+18,66.3129,65.266,65.3997,65.5061,67.2434,72.827,88.9342,148.215,221.565,83.7978,303.199
-13.1805,118.611,1.70879e+18,74.2507,80.1331,85.4855,88.0603,88.5796,88.0353,87.1075,86.4272,82.6004,58.747,304.972
-12.9809,118.641,1.45415e+18,73.7298,78.0103,80.6389,79.2661,75.1149,69.2644,63.3744,60.558,63.057,53.2399,304.723
-12.7815,118.671,1.75891e+18,67.9434,67.9612,68.8855,69.6134,71.8233,77.2655,91.0048,123.649,142.03,74.4846,305.167
-12.5817,118.701,1.72242e+18,70.2345,71.4474,73.3421,74.7569,77.1694,82.1708,93.1657,111.991,111.259,65.2478,304.315
-13.2671,119.011,1.66995e+18,72.5604,76.673,80.3932,82.1961,83.2011,84.2165,86.5943,89.8894,86.6141,59.9224,302.295
-13.0661,119.04,1.62406e+18,74.7087,79.9957,84.3821,85.8337,84.9725,82.1735,78.6451,76.1043,74.6599,56.6996,304.556
-12.8652,119.07,1.75908e+18,75.7466,81.3797,86.6795,89.8645,91.2872,91.376,91.238,90.7109,85.4439,59.5852,305.96
-12.664,119.1,1.76071e+18,73.9224,77.9804,82.1939,85.1747,87.6225,90.1743,94.3842,99.0799,93.5213,61.7062,304.131
-13.3552,119.418,1.65577e+18,71.8359,74.4684,76.7027,77.7182,79.0227,81.1972,86.6254,94.7999,92.8568,61.807,304.42
-13.1519,119.448,1.63109e+18,74.4643,79.1513,83.0228,84.4986,84.2864,82.4611,80.5156,79.1322,77.0412,57.4404,304.135
-12.9487,119.478,1.66703e+18,71.0245,72.0255,73.0711,73.6331,75.2881,78.8256,87.7782,103.139,104.659,65.3451,302.322
-12.7452,119.508,1.80112e+18,73.98,77.5263,81.2116,84.0966,87.09,90.7849,97.9154,107.275,102.335,64.208,304.831
-13.4455,119.838,1.65324e+18,74.4267,79.3873,83.4457,85.2368,85.442,83.8249,82.3463,81.467,79.1892,58.2431,302.974
-13.2389,119.867,1.6944e+18,74.161,78.1289,81.5211,83.4494,84.8217,85.4988,87.7793,90.8263,87.2291,60.3118,304.326
-13.0324,119.898,1.72287e+18,72.2894,74.2281,76.0549,77.3817,79.6325,83.2099,91.8731,105.736,105.024,65.3533,304.088
-12.8257,119.929,1.77174e+18,79.0334,87.3598,95.3948,100.325,100.241,93.973,84.7645,76.4176,72.6441,56.1799,304.117
-13.5387,120.274,1.67423e+18,73.9065,77.5395,80.3528,81.7064,82.8766,83.5261,86.2045,90.2905,87.5792,60.5535,304.137
-13.3277,120.304,1.64876e+18,73.0448,75.4958,77.3479,78.2175,79.4937,80.9099,85.2445,91.8598,90.2148,61.4129,302.424
-13.1169,120.335,1.69183e+18,75.8363,81.036,85.6828,88.3912,89.128,87.0263,84.5111,82.0481,78.8789,58.2406,302.78
-12.9058,120.366,1.7773e+18,79.4368,88.4314,97.4768,103.271,102.852,94.6447,83.1472,73.465,70.1612,55.4721,303.302
-12.986,120.826,1.71482e+18,77.8717,84.2072,90.0879,93.7266,94.0817,89.3842,82.9303,76.9134,74.1295,57.0796,303.24
-13.0404,120.568,1.75214e+18,72.8302,74.4183,75.8597,77.1513,79.7653,83.8015,94.1455,111.023,109.864,65.9107,303.64
-13.6398,120.012,1.676e+18,66.662,64.8198,63.4532,62.5532,64.1935,68.7843,82.4698,120.513,148.645,72.7825,304.039
-13.4312,120.042,1.68427e+18,73.9007,77.8282,81.0415,82.7553,84.0381,84.6348,86.9869,90.3694,87.1696,60.3584,303.487
-13.2228,120.072,1.73418e+18,73.0209,75.6807,78.0123,79.6184,81.868,84.9266,92.3546,103.727,101.74,64.4388,304.083
-13.0141,120.103,1.77785e+18,74.4107,78.0588,81.5369,84.228,86.9409,89.5985,95.3884,102.928,98.3977,63.3878,303.868
-13.602,119.568,1.87073e+18,67.1758,66.7852,66.9267,67.0514,69.3152,75.2081,92.9613,145.131,182.167,74.7501,305.091
-13.3972,119.598,1.64006e+18,70.9504,72.4581,73.6596,74.0602,75.3852,78.2341,85.7169,98.2516,98.7229,63.578,303.189
-13.1926,119.628,1.6972e+18,72.0726,74.409,76.5208,77.7812,79.6417,82.6534,89.9158,101.217,99.7563,63.7614,303.543
-12.9877,119.659,1.76002e+18,75.8202,82.2924,88.6513,92.8151,94.2739,92.6131,89.7704,86.4344,81.6719,58.8167,302.585
-13.5666,119.139,1.69437e+18,73.8607,79.003,83.2816,85.2031,85.9111,86.0099,86.9508,88.5811,85.0222,59.4828,305.527
-13.3646,119.169,1.68297e+18,75.39,81.8518,87.3369,89.6963,89.2735,86.4708,82.7536,79.5393,76.626,57.1289,304.669
-13.1628,119.199,1.73152e+18,72.954,76.7058,80.2237,82.3792,84.3674,86.9655,92.2679,99.3716,95.1991,62.2004,304.553
-12.9607,119.229,1.82171e+18,76.9018,83.7437,90.326,94.6693,96.6033,96.3398,95.1641,92.9943,86.1691,59.6671,305.737
-13.5331,118.72,1.73639e+18,74.4374,80.5737,85.8655,88.4022,89.2049,89.2989,89.6187,90.2729,85.7568,59.5133,306.388
-13.333,118.75,1.73392e+18,71.1338,74.1456,77.0633,78.7016,80.7464,84.7528,93.279,106.601,104.675,64.6924,304.249
-13.133,118.78,1.60754e+18,75.9702,82.3109,87.2026,88.126,85.6549,80.4816,74.127,70.1053,70.0398,55.3109,306.054
-12.9327,118.81,1.77701e+18,73.9719,78.6121,83.1414,86.0248,88.2671,90.9809,95.4164,100.58,94.7182,61.8426,306.085
-13.5107,118.376,1.73003e+18,68.9374,70.4428,72.1326,72.9112,74.8179,80.012,92.8139,117.263,119.591,66.9137,303.15
-13.3115,118.406,1.60538e+18,77.717,87.9726,96.0612,96.6624,89.6147,77.8912,66.01,59.8142,61.8347,52.7557,304.681
-13.1123,118.436,1.64854e+18,71.4301,74.7903,78.0047,79.4044,80.3568,82.2301,86.0616,91.4706,88.5852,60.2951,303.552
-12.9129,118.466,1.71872e+18,71.0847,73.8163,76.7885,78.5631,80.64,84.685,92.6834,104.505,101.459,63.6796,303.411
-13.4789,117.964,1.63296e+18,75.3137,83.7762,90.8041,92.3668,88.944,82.4161,74.2184,69.1334,69.2322,54.8293,305.019
-13.2799,117.994,1.82087e+18,67.2927,67.9776,69.4027,70.1753,72.2799,78.3657,94.3209,134.154,155.315,74.8258,304.205
-13.4474,117.55,1.69311e+18,74.658,82.9172,90.3057,92.8612,91.1625,87.4468,81.7556,77.5378,75.3202,56.4258,305.663
-13.2477,117.58,1.46102e+18,73.5793,80.8564,86.0906,84.6657,77.835,68.534,59.483,55.8136,59.7299,52.1364,303.202
-13.0482,117.611,1.6298e+18,67.0698,67.176,68.0647,68.2279,69.4282,73.9824,85.2789,108.52,114.577,66.135,303.038
-13.2143,117.162,1.52233e+18,72.0451,77.7058,82.2511,82.3968,79.3018,75.1121,69.9601,67.4606,68.5451,54.5034,304.508
-13.0132,117.193,1.70509e+18,69.87,73.411,77.2125,79.1245,80.7359,84.6604,91.6887,102.303,99.2277,62.7519,304.719
-13.1785,116.736,1.65234e+18,68.2601,71.0127,73.8628,75.0183,76.1235,79.8962,87.6221,100.914,100.809,63.2953,303.637
-12.9749,116.767,1.68074e+18,71.3908,77.3817,83.3728,86.2301,86.7487,87.1557,86.5341,86.4521,82.6327,58.3025,303.003
-13.3476,116.264,1.27716e+18,70.5576,75.585,77.5409,73.201,64.661,55.4548,48.0283,46.1567,50.8805,47.5877,303.161
-13.1405,116.296,1.75461e+18,64.7391,65.1968,66.3169,66.7477,68.1524,73.6728,87.9072,128.28,157.824,73.2726,304.267
-13.3333,116.458,1.59489e+18,70.0914,75.4865,80.284,81.8046,81.155,80.6779,79.8378,80.2984,78.5478,57.1094,302.945
-13.128,116.489,1.67944e+18,72.6023,80.0654,87.1161,90.123,89.5035,87.5902,83.5345,80.2865,76.8399,56.4266,304.527
-12.9223,116.521,1.78213e+18,67.5676,69.7472,72.4768,74.0497,76.187,82.2471,95.5221,123.302,131.165,70.3426,303.954
-13.2211,116.904,1.68098e+18,67.3248,69.1961,71.4256,72.4468,74.0194,78.9684,89.9727,110.72,112.473,65.1022,304.29
-13.0184,116.936,1.62107e+18,74.1048,83.0361,91.2303,93.6498,89.9624,82.642,72.8008,66.6521,66.8642,53.818,303.397
-13.7121,117.247,1.70353e+18,69.4873,73.6233,77.4585,79.0607,80.3263,83.971,91.1956,102.469,99.9743,62.8816,304.704
-13.5116,117.278,1.67148e+18,72.0003,78.2619,83.9256,86.0487,85.8685,85.6101,84.9305,85.0175,81.9378,58.2357,304.756
-13.3113,117.309,1.68948e+18,71.4266,76.747,81.8313,84.0296,84.716,86.2029,88.2692,91.2311,87.2496,59.5749,304.81
-13.1106,117.34,1.74318e+18,72.1082,77.8885,83.6764,86.6675,88.0481,90.1738,92.581,95.4434,89.9874,60.2319,304.666
-13.5983,117.677,2.0414e+18,69.277,72.7153,76.499,78.9176,82.2061,90.5543,111.032,158.317,172.859,74.9298,304.395
-13.3991,117.707,1.67723e+18,73.4979,80.2339,86.2513,88.4268,87.7499,86.1958,83.637,81.7056,78.6959,57.3973,305.478
-13.8829,118.042,1.75772e+18,67.0005,67.9799,69.16,69.4806,71.165,76.687,91.288,125.711,142,72.585,304.172
-13.485,118.102,1.76039e+18,67.984,69.1413,70.6808,71.3368,73.1945,78.7431,92.6874,123.247,134.892,71.4255,303.787
-13.2857,118.133,1.48388e+18,76.258,85.6105,92.0652,90.067,80.5674,67.8592,56.7271,52.0836,56.2132,50.6579,303.692
-13.7692,118.469,1.61208e+18,75.8629,84.8554,91.9221,93.0393,88.4816,80.0408,70.3931,65.2962,66.6995,54.2318,304.491
-13.5697,118.499,1.80247e+18,67.0704,68.0147,69.5105,70.4251,72.7527,78.6968,94.377,132.145,148.46,72.4296,306.331
-13.3699,118.529,1.77441e+18,77.9182,87.3839,95.7748,99.5155,98.1216,92.8024,85.2707,79.1288,75.7019,56.7013,306.619
-14.0554,118.84,1.61117e+18,70.1146,72.8615,74.8513,75.1121,75.6584,77.6942,83.3769,92.8368,92.3049,61.4535,303.245
-13.8544,118.869,1.62923e+18,74.0429,80.3944,85.328,86.5987,85.2866,82.2074,78.6419,76.479,75.174,56.7327,304.703
-13.6535,118.899,1.71954e+18,73.3426,78.4242,82.7447,84.8124,85.9672,87.1698,89.903,93.6674,89.382,60.4608,306.368
